legal_name,display_name,party_nature,party_type,country,domicile_state,status,brand_origin,is_listed,kyc_risk_rating,pan,gstin,cin,lei,line1,line2,city,state,pincode
Rajwada Hotels 9815,Rajwada Hotels 9815,spv,spv,IN,Tamil Nadu,active,shared,false,high,DEPEC9815B,33DEPEC9815B5Z5,U64201MH2024PTC108815,3298AHOX000000008815,"815, Rajwada Marg",Chennai,Chennai,Tamil Nadu,408815
Bharat Housing 9816,Bharat Housing 9816,organization,issuer,IN,Delhi,active,binarycapital,false,high,FFPJH9816B,07FFPJH9816B6Z6,U64201MH2024PTC108816,3298AHOX000000008816,"816, Bharat Marg",New Delhi,New Delhi,Delhi,408816
Maruti Realty 9817,Maruti Realty 9817,trust,investor,IN,Telangana,active,binarycapital,false,low,BEPBG9817A,36BEPBG9817A7Z7,U64201MH2024PTC108817,3298AHOX000000008817,"817, Maruti Marg",Hyderabad,Hyderabad,Telangana,408817
Maruti Realty 9818,Maruti Realty 9818,organization,issuer,IN,Gujarat,active,binarycapital,false,medium,LBPCJ9818J,24LBPCJ9818J8Z8,U64201MH2024PTC108818,3298AHOX000000008818,"818, Maruti Marg",Ahmedabad,Ahmedabad,Gujarat,408818
Nilgiri Technologies 9819,Nilgiri Technologies 9819,trust,issuer,IN,Maharashtra,active,shared,false,medium,ACPGJ9819B,27ACPGJ9819B9Z9,U64201MH2024PTC108819,3298AHOX000000008819,"819, Nilgiri Marg",Mumbai,Mumbai,Maharashtra,408819
Maruti Holdings 9820,Maruti Holdings 9820,trust,arranger,IN,Maharashtra,onboarding,binarycapital,true,low,GFPAL9820D,27GFPAL9820D0Z1,U64201MH2024PTC108820,3298AHOX000000008820,"820, Maruti Marg",Mumbai,Mumbai,Maharashtra,408820
Sahyadri Housing 9821,Sahyadri Housing 9821,organization,spv,IN,Tamil Nadu,active,shared,false,high,GDPHL9821D,33GDPHL9821D1Z2,U64201MH2024PTC108821,3298AHOX000000008821,"821, Sahyadri Marg",Chennai,Chennai,Tamil Nadu,408821
Garuda Group 9822,Garuda Group 9822,trust,intermediary,IN,Karnataka,active,binarycapital,false,high,HJPAE9822F,29HJPAE9822F2Z3,U64201MH2024PTC108822,3298AHOX000000008822,"822, Garuda Marg",Bengaluru,Bengaluru,Karnataka,408822
Yamuna Holdings 9823,Yamuna Holdings 9823,trust,issuer,IN,Gujarat,active,shared,true,low,ALPGB9823C,24ALPGB9823C3Z4,U64201MH2024PTC108823,3298AHOX000000008823,"823, Yamuna Marg",Ahmedabad,Ahmedabad,Gujarat,408823
Coromandel Power 9824,Coromandel Power 9824,organization,intermediary,IN,Gujarat,active,binarybonds,false,medium,GDPDG9824J,24GDPDG9824J4Z5,U64201MH2024PTC108824,3298AHOX000000008824,"824, Coromandel Marg",Ahmedabad,Ahmedabad,Gujarat,408824
Malabar Technologies 9825,Malabar Technologies 9825,organization,spv,IN,Uttar Pradesh,active,shared,true,high,DLPJH9825E,09DLPJH9825E5Z6,U64201MH2024PTC108825,3298AHOX000000008825,"825, Malabar Marg",Noida,Noida,Uttar Pradesh,408825
Konark Technologies 9826,Konark Technologies 9826,trust,arranger,IN,Tamil Nadu,active,binarycapital,true,medium,DHPDJ9826F,33DHPDJ9826F6Z7,U64201MH2024PTC108826,3298AHOX000000008826,"826, Konark Marg",Chennai,Chennai,Tamil Nadu,408826
Sahyadri Capital 9827,Sahyadri Capital 9827,spv,issuer,IN,Karnataka,onboarding,binarybonds,false,low,FFPHC9827D,29FFPHC9827D7Z8,U64201MH2024PTC108827,3298AHOX000000008827,"827, Sahyadri Marg",Bengaluru,Bengaluru,Karnataka,408827
Aravalli Power 9828,Aravalli Power 9828,organization,arranger,IN,Tamil Nadu,active,shared,false,medium,HBPLF9828L,33HBPLF9828L8Z9,U64201MH2024PTC108828,3298AHOX000000008828,"828, Aravalli Marg",Chennai,Chennai,Tamil Nadu,408828
Sahyadri Chemicals 9829,Sahyadri Chemicals 9829,trust,arranger,IN,Uttar Pradesh,active,shared,false,high,GJPDB9829G,09GJPDB9829G9Z1,U64201MH2024PTC108829,3298AHOX000000008829,"829, Sahyadri Marg",Noida,Noida,Uttar Pradesh,408829
Carnatic Finvest 9830,Carnatic Finvest 9830,trust,issuer,IN,Karnataka,active,binarybonds,false,low,JFPFC9830L,29JFPFC9830L0Z2,U64201MH2024PTC108830,3298AHOX000000008830,"830, Carnatic Marg",Bengaluru,Bengaluru,Karnataka,408830
Konark Investments 9831,Konark Investments 9831,trust,issuer,IN,Delhi,active,shared,false,low,AAPGG9831B,07AAPGG9831B1Z3,U64201MH2024PTC108831,3298AHOX000000008831,"831, Konark Marg",New Delhi,New Delhi,Delhi,408831
Narmada Cements 9832,Narmada Cements 9832,organization,intermediary,IN,Telangana,active,shared,false,medium,EAPFF9832H,36EAPFF9832H2Z4,U64201MH2024PTC108832,3298AHOX000000008832,"832, Narmada Marg",Hyderabad,Hyderabad,Telangana,408832
Carnatic Logistics 9833,Carnatic Logistics 9833,organization,intermediary,IN,Tamil Nadu,active,shared,false,medium,DFPBF9833D,33DFPBF9833D3Z5,U64201MH2024PTC108833,3298AHOX000000008833,"833, Carnatic Marg",Chennai,Chennai,Tamil Nadu,408833
Nalanda Developers 9834,Nalanda Developers 9834,spv,intermediary,IN,Karnataka,active,shared,false,low,FBPJL9834H,29FBPJL9834H4Z6,U64201MH2024PTC108834,3298AHOX000000008834,"834, Nalanda Marg",Bengaluru,Bengaluru,Karnataka,408834
Nalanda Realty 9835,Nalanda Realty 9835,spv,investor,IN,Tamil Nadu,active,binarybonds,false,medium,ELPLA9835L,33ELPLA9835L5Z7,U64201MH2024PTC108835,3298AHOX000000008835,"835, Nalanda Marg",Chennai,Chennai,Tamil Nadu,408835
Aravalli Holdings 9836,Aravalli Holdings 9836,spv,issuer,IN,Haryana,active,binarybonds,false,medium,EFPFH9836E,06EFPFH9836E6Z8,U64201MH2024PTC108836,3298AHOX000000008836,"836, Aravalli Marg",Gurugram,Gurugram,Haryana,408836
Konark Securities 9837,Konark Securities 9837,spv,issuer,IN,Gujarat,onboarding,shared,false,medium,GLPCG9837G,24GLPCG9837G7Z9,U64201MH2024PTC108837,3298AHOX000000008837,"837, Konark Marg",Ahmedabad,Ahmedabad,Gujarat,408837
Narmada Capital 9838,Narmada Capital 9838,organization,intermediary,IN,Maharashtra,active,binarycapital,false,low,FLPBH9838C,27FLPBH9838C8Z1,U64201MH2024PTC108838,3298AHOX000000008838,"838, Narmada Marg",Mumbai,Mumbai,Maharashtra,408838
Pallava Securities 9839,Pallava Securities 9839,spv,issuer,IN,Rajasthan,active,binarybonds,false,low,AJPAJ9839C,08AJPAJ9839C9Z2,U64201MH2024PTC108839,3298AHOX000000008839,"839, Pallava Marg",Jaipur,Jaipur,Rajasthan,408839
Coromandel Realty 9840,Coromandel Realty 9840,organization,spv,IN,Maharashtra,active,binarybonds,false,low,LJPDG9840E,27LJPDG9840E0Z3,U64201MH2024PTC108840,3298AHOX000000008840,"840, Coromandel Marg",Mumbai,Mumbai,Maharashtra,408840
Nalanda Enterprises 9841,Nalanda Enterprises 9841,organization,spv,IN,Uttar Pradesh,active,binarybonds,false,medium,FBPFJ9841G,09FBPFJ9841G1Z4,U64201MH2024PTC108841,3298AHOX000000008841,"841, Nalanda Marg",Noida,Noida,Uttar Pradesh,408841
Garuda Technologies 9842,Garuda Technologies 9842,trust,intermediary,IN,Tamil Nadu,active,binarycapital,false,medium,FCPDD9842C,33FCPDD9842C2Z5,U64201MH2024PTC108842,3298AHOX000000008842,"842, Garuda Marg",Chennai,Chennai,Tamil Nadu,408842
Nalanda Logistics 9843,Nalanda Logistics 9843,organization,investor,IN,Delhi,active,shared,false,low,AFPJC9843H,07AFPJC9843H3Z6,U64201MH2024PTC108843,3298AHOX000000008843,"843, Nalanda Marg",New Delhi,New Delhi,Delhi,408843
Yamuna Housing 9844,Yamuna Housing 9844,organization,spv,IN,Delhi,active,binarybonds,false,high,FLPJC9844H,07FLPJC9844H4Z7,U64201MH2024PTC108844,3298AHOX000000008844,"844, Yamuna Marg",New Delhi,New Delhi,Delhi,408844
Himalaya Motors 9845,Himalaya Motors 9845,organization,intermediary,IN,Uttar Pradesh,active,binarycapital,false,high,EBPBJ9845A,09EBPBJ9845A5Z8,U64201MH2024PTC108845,3298AHOX000000008845,"845, Himalaya Marg",Noida,Noida,Uttar Pradesh,408845
Sahyadri Group 9846,Sahyadri Group 9846,spv,intermediary,IN,Gujarat,active,shared,true,high,LFPAB9846G,24LFPAB9846G6Z9,U64201MH2024PTC108846,3298AHOX000000008846,"846, Sahyadri Marg",Ahmedabad,Ahmedabad,Gujarat,408846
Aravalli Chemicals 9847,Aravalli Chemicals 9847,trust,issuer,IN,Uttar Pradesh,active,shared,false,low,AAPHC9847J,09AAPHC9847J7Z1,U64201MH2024PTC108847,3298AHOX000000008847,"847, Aravalli Marg",Noida,Noida,Uttar Pradesh,408847
Pallava Industries 9848,Pallava Industries 9848,trust,issuer,IN,Tamil Nadu,active,binarybonds,false,low,GGPLF9848E,33GGPLF9848E8Z2,U64201MH2024PTC108848,3298AHOX000000008848,"848, Pallava Marg",Chennai,Chennai,Tamil Nadu,408848
Nalanda Holdings 9849,Nalanda Holdings 9849,spv,issuer,IN,Gujarat,active,binarycapital,false,high,CEPEC9849D,24CEPEC9849D9Z3,U64201MH2024PTC108849,3298AHOX000000008849,"849, Nalanda Marg",Ahmedabad,Ahmedabad,Gujarat,408849
Chola Capital 9850,Chola Capital 9850,organization,intermediary,IN,Karnataka,active,binarycapital,false,high,CJPJA9850E,29CJPJA9850E0Z4,U64201MH2024PTC108850,3298AHOX000000008850,"850, Chola Marg",Bengaluru,Bengaluru,Karnataka,408850
Pallava Logistics 9851,Pallava Logistics 9851,organization,issuer,IN,Telangana,active,binarycapital,false,medium,LHPAJ9851F,36LHPAJ9851F1Z5,U64201MH2024PTC108851,3298AHOX000000008851,"851, Pallava Marg",Hyderabad,Hyderabad,Telangana,408851
Himalaya Realty 9852,Himalaya Realty 9852,trust,intermediary,IN,West Bengal,active,shared,false,high,ALPAG9852L,19ALPAG9852L2Z6,U64201MH2024PTC108852,3298AHOX000000008852,"852, Himalaya Marg",Kolkata,Kolkata,West Bengal,408852
Garuda Housing 9853,Garuda Housing 9853,spv,intermediary,IN,West Bengal,active,binarybonds,false,high,CGPCF9853H,19CGPCF9853H3Z7,U64201MH2024PTC108853,3298AHOX000000008853,"853, Garuda Marg",Kolkata,Kolkata,West Bengal,408853
Rajwada Investments 9854,Rajwada Investments 9854,trust,arranger,IN,Maharashtra,active,binarybonds,false,medium,GCPBJ9854H,27GCPBJ9854H4Z8,U64201MH2024PTC108854,3298AHOX000000008854,"854, Rajwada Marg",Mumbai,Mumbai,Maharashtra,408854
Konark Hotels 9855,Konark Hotels 9855,spv,intermediary,IN,Telangana,active,binarycapital,false,low,GAPLD9855L,36GAPLD9855L5Z9,U64201MH2024PTC108855,3298AHOX000000008855,"855, Konark Marg",Hyderabad,Hyderabad,Telangana,408855
Godavari Group 9856,Godavari Group 9856,trust,arranger,IN,Maharashtra,active,binarybonds,false,high,GEPJC9856H,27GEPJC9856H6Z1,U64201MH2024PTC108856,3298AHOX000000008856,"856, Godavari Marg",Mumbai,Mumbai,Maharashtra,408856
Godavari Group 9857,Godavari Group 9857,spv,issuer,IN,West Bengal,active,binarybonds,false,medium,BBPJJ9857D,19BBPJJ9857D7Z2,U64201MH2024PTC108857,3298AHOX000000008857,"857, Godavari Marg",Kolkata,Kolkata,West Bengal,408857
Garuda Finance 9858,Garuda Finance 9858,spv,investor,IN,Gujarat,active,binarycapital,false,high,LLPGC9858L,24LLPGC9858L8Z3,U64201MH2024PTC108858,3298AHOX000000008858,"858, Garuda Marg",Ahmedabad,Ahmedabad,Gujarat,408858
Deccan Realty 9859,Deccan Realty 9859,trust,intermediary,IN,Maharashtra,active,binarycapital,false,low,GBPBD9859J,27GBPBD9859J9Z4,U64201MH2024PTC108859,3298AHOX000000008859,"859, Deccan Marg",Mumbai,Mumbai,Maharashtra,408859
Pallava Developers 9860,Pallava Developers 9860,spv,investor,IN,Rajasthan,active,binarycapital,false,high,CJPFG9860F,08CJPFG9860F0Z5,U64201MH2024PTC108860,3298AHOX000000008860,"860, Pallava Marg",Jaipur,Jaipur,Rajasthan,408860
Narmada Infra 9861,Narmada Infra 9861,organization,investor,IN,Uttar Pradesh,active,binarycapital,false,high,BLPJA9861J,09BLPJA9861J1Z6,U64201MH2024PTC108861,3298AHOX000000008861,"861, Narmada Marg",Noida,Noida,Uttar Pradesh,408861
Pallava Group 9862,Pallava Group 9862,trust,investor,IN,Karnataka,active,shared,false,high,GBPCD9862F,29GBPCD9862F2Z7,U64201MH2024PTC108862,3298AHOX000000008862,"862, Pallava Marg",Bengaluru,Bengaluru,Karnataka,408862
Kaveri Motors 9863,Kaveri Motors 9863,trust,investor,IN,Delhi,active,binarycapital,false,medium,CLPBC9863B,07CLPBC9863B3Z8,U64201MH2024PTC108863,3298AHOX000000008863,"863, Kaveri Marg",New Delhi,New Delhi,Delhi,408863
Garuda Chemicals 9864,Garuda Chemicals 9864,organization,investor,IN,Uttar Pradesh,active,shared,true,low,HAPFG9864A,09HAPFG9864A4Z9,U64201MH2024PTC108864,3298AHOX000000008864,"864, Garuda Marg",Noida,Noida,Uttar Pradesh,408864
Rajwada Ventures 9865,Rajwada Ventures 9865,organization,spv,IN,Telangana,active,binarycapital,false,low,ACPEE9865L,36ACPEE9865L5Z1,U64201MH2024PTC108865,3298AHOX000000008865,"865, Rajwada Marg",Hyderabad,Hyderabad,Telangana,408865
Rajwada Logistics 9866,Rajwada Logistics 9866,organization,issuer,IN,West Bengal,active,shared,false,low,FDPGH9866G,19FDPGH9866G6Z2,U64201MH2024PTC108866,3298AHOX000000008866,"866, Rajwada Marg",Kolkata,Kolkata,West Bengal,408866
Nilgiri Chemicals 9867,Nilgiri Chemicals 9867,spv,issuer,IN,Karnataka,active,binarycapital,false,medium,LGPLA9867H,29LGPLA9867H7Z3,U64201MH2024PTC108867,3298AHOX000000008867,"867, Nilgiri Marg",Bengaluru,Bengaluru,Karnataka,408867
Bharat Industries 9868,Bharat Industries 9868,trust,issuer,IN,Rajasthan,onboarding,binarycapital,false,medium,JHPBE9868H,08JHPBE9868H8Z4,U64201MH2024PTC108868,3298AHOX000000008868,"868, Bharat Marg",Jaipur,Jaipur,Rajasthan,408868
Aravalli Group 9869,Aravalli Group 9869,trust,spv,IN,Uttar Pradesh,active,binarycapital,false,high,JGPFB9869H,09JGPFB9869H9Z5,U64201MH2024PTC108869,3298AHOX000000008869,"869, Aravalli Marg",Noida,Noida,Uttar Pradesh,408869
Malabar Investments 9870,Malabar Investments 9870,spv,arranger,IN,Tamil Nadu,active,shared,false,high,CLPLF9870H,33CLPLF9870H0Z6,U64201MH2024PTC108870,3298AHOX000000008870,"870, Malabar Marg",Chennai,Chennai,Tamil Nadu,408870
Nilgiri Housing 9871,Nilgiri Housing 9871,spv,spv,IN,Haryana,active,shared,false,high,CHPLC9871F,06CHPLC9871F1Z7,U64201MH2024PTC108871,3298AHOX000000008871,"871, Nilgiri Marg",Gurugram,Gurugram,Haryana,408871
Godavari Capital 9872,Godavari Capital 9872,spv,arranger,IN,Maharashtra,active,binarybonds,false,low,BAPCB9872L,27BAPCB9872L2Z8,U64201MH2024PTC108872,3298AHOX000000008872,"872, Godavari Marg",Mumbai,Mumbai,Maharashtra,408872
Nalanda Housing 9873,Nalanda Housing 9873,trust,spv,IN,Haryana,active,binarycapital,false,high,EAPAA9873E,06EAPAA9873E3Z9,U64201MH2024PTC108873,3298AHOX000000008873,"873, Nalanda Marg",Gurugram,Gurugram,Haryana,408873
Garuda Investments 9874,Garuda Investments 9874,trust,issuer,IN,Delhi,active,binarybonds,false,medium,GJPCJ9874F,07GJPCJ9874F4Z1,U64201MH2024PTC108874,3298AHOX000000008874,"874, Garuda Marg",New Delhi,New Delhi,Delhi,408874
Deccan Securities 9875,Deccan Securities 9875,spv,investor,IN,Karnataka,active,binarycapital,false,medium,FEPFE9875D,29FEPFE9875D5Z2,U64201MH2024PTC108875,3298AHOX000000008875,"875, Deccan Marg",Bengaluru,Bengaluru,Karnataka,408875
Sahyadri Technologies 9876,Sahyadri Technologies 9876,trust,investor,IN,Rajasthan,active,binarybonds,true,medium,JEPEA9876H,08JEPEA9876H6Z3,U64201MH2024PTC108876,3298AHOX000000008876,"876, Sahyadri Marg",Jaipur,Jaipur,Rajasthan,408876
Sahyadri Housing 9877,Sahyadri Housing 9877,trust,investor,IN,Delhi,active,binarybonds,false,high,BBPHF2126H,07BBPHF2126H7Z4,U64201MH2024PTC101126,3298AHOX000000008877,"877, Sahyadri Marg",New Delhi,New Delhi,Delhi,408877
Chola Holdings 9878,Chola Holdings 9878,spv,investor,IN,Gujarat,active,shared,false,high,LCPHH9878H,24LCPHH9878H8Z5,U64201MH2024PTC108878,3298AHOX000000008878,"878, Chola Marg",Ahmedabad,Ahmedabad,Gujarat,408878
Rajwada Ventures 9879,Rajwada Ventures 9879,spv,investor,IN,Delhi,active,binarycapital,true,low,GHPLF9879J,07GHPLF9879J9Z6,U64201MH2024PTC108879,3298AHOX000000008879,"879, Rajwada Marg",New Delhi,New Delhi,Delhi,408879
Yamuna Enterprises 9880,Yamuna Enterprises 9880,organization,issuer,IN,Tamil Nadu,active,binarycapital,false,low,EGPHE9880F,33EGPHE9880F0Z7,U64201MH2024PTC108880,3298AHOX000000008880,"880, Yamuna Marg",Chennai,Chennai,Tamil Nadu,408880
Maruti Cements 9881,Maruti Cements 9881,organization,spv,IN,Rajasthan,active,binarycapital,true,low,LFPGJ9881B,08LFPGJ9881B1Z8,U64201MH2024PTC108881,3298AHOX000000008881,"881, Maruti Marg",Jaipur,Jaipur,Rajasthan,408881
Coromandel Power 9882,Coromandel Power 9882,organization,issuer,IN,West Bengal,active,binarycapital,false,low,JEPJC9882B,19JEPJC9882B2Z9,U64201MH2024PTC108882,3298AHOX000000008882,"882, Coromandel Marg",Kolkata,Kolkata,West Bengal,408882
Yamuna Enterprises 9883,Yamuna Enterprises 9883,trust,spv,IN,Gujarat,onboarding,binarybonds,false,low,ACPLJ9883E,24ACPLJ9883E3Z1,U64201MH2024PTC108883,3298AHOX000000008883,"883, Yamuna Marg",Ahmedabad,Ahmedabad,Gujarat,408883
Bharat Motors 9884,Bharat Motors 9884,trust,issuer,IN,Karnataka,onboarding,binarybonds,false,medium,FEPEE9884G,29FEPEE9884G4Z2,U64201MH2024PTC108884,3298AHOX000000008884,"884, Bharat Marg",Bengaluru,Bengaluru,Karnataka,408884
Deccan Finance 9885,Deccan Finance 9885,organization,issuer,IN,Gujarat,onboarding,shared,true,low,CJPCG9885A,24CJPCG9885A5Z3,U64201MH2024PTC108885,3298AHOX000000008885,"885, Deccan Marg",Ahmedabad,Ahmedabad,Gujarat,408885
Narmada Hotels 9886,Narmada Hotels 9886,organization,intermediary,IN,Tamil Nadu,active,binarycapital,false,low,EEPCH9886D,33EEPCH9886D6Z4,U64201MH2024PTC108886,3298AHOX000000008886,"886, Narmada Marg",Chennai,Chennai,Tamil Nadu,408886
Coromandel Hotels 9887,Coromandel Hotels 9887,spv,spv,IN,Karnataka,active,binarybonds,false,high,ADPDH9887E,29ADPDH9887E7Z5,U64201MH2024PTC108887,3298AHOX000000008887,"887, Coromandel Marg",Bengaluru,Bengaluru,Karnataka,408887
Aravalli Finance 9888,Aravalli Finance 9888,trust,investor,IN,Gujarat,active,shared,false,high,LDPHL9888J,24LDPHL9888J8Z6,U64201MH2024PTC108888,3298AHOX000000008888,"888, Aravalli Marg",Ahmedabad,Ahmedabad,Gujarat,408888
Aravalli Enterprises 9889,Aravalli Enterprises 9889,spv,arranger,IN,Delhi,active,binarybonds,false,low,CBPLF9889L,07CBPLF9889L9Z7,U64201MH2024PTC108889,3298AHOX000000008889,"889, Aravalli Marg",New Delhi,New Delhi,Delhi,408889
Narmada Hotels 9890,Narmada Hotels 9890,spv,issuer,IN,Gujarat,active,binarybonds,false,low,AGPAH9890C,24AGPAH9890C0Z8,U64201MH2024PTC108890,3298AHOX000000008890,"890, Narmada Marg",Ahmedabad,Ahmedabad,Gujarat,408890
Rajwada Group 9891,Rajwada Group 9891,organization,arranger,IN,Gujarat,active,binarycapital,false,high,BJPGD9891B,24BJPGD9891B1Z9,U64201MH2024PTC108891,3298AHOX000000008891,"891, Rajwada Marg",Ahmedabad,Ahmedabad,Gujarat,408891
Himalaya Renewables 9892,Himalaya Renewables 9892,spv,arranger,IN,Gujarat,active,shared,false,high,JDPCE9892C,24JDPCE9892C2Z1,U64201MH2024PTC108892,3298AHOX000000008892,"892, Himalaya Marg",Ahmedabad,Ahmedabad,Gujarat,408892
Konark Capital 9893,Konark Capital 9893,spv,investor,IN,Gujarat,active,binarycapital,false,low,HGPLF9893L,24HGPLF9893L3Z2,U64201MH2024PTC108893,3298AHOX000000008893,"893, Konark Marg",Ahmedabad,Ahmedabad,Gujarat,408893
Chola Housing 9894,Chola Housing 9894,organization,intermediary,IN,Gujarat,active,binarybonds,false,high,DAPBB9894E,24DAPBB9894E4Z3,U64201MH2024PTC108894,3298AHOX000000008894,"894, Chola Marg",Ahmedabad,Ahmedabad,Gujarat,408894
Nilgiri Enterprises 9895,Nilgiri Enterprises 9895,organization,arranger,IN,Karnataka,active,binarycapital,false,high,JGPEJ9895D,29JGPEJ9895D5Z4,U64201MH2024PTC108895,3298AHOX000000008895,"895, Nilgiri Marg",Bengaluru,Bengaluru,Karnataka,408895
Pallava Developers 9896,Pallava Developers 9896,spv,investor,IN,Telangana,active,binarybonds,false,high,AFPJE9896B,36AFPJE9896B6Z5,U64201MH2024PTC108896,3298AHOX000000008896,"896, Pallava Marg",Hyderabad,Hyderabad,Telangana,408896
Carnatic Steels 9897,Carnatic Steels 9897,spv,spv,IN,Rajasthan,active,binarycapital,false,medium,LLPBH9897A,08LLPBH9897A7Z6,U64201MH2024PTC108897,3298AHOX000000008897,"897, Carnatic Marg",Jaipur,Jaipur,Rajasthan,408897
Sahyadri Finance 9898,Sahyadri Finance 9898,organization,investor,IN,Tamil Nadu,active,binarybonds,true,medium,LHPHC9898G,33LHPHC9898G8Z7,U64201MH2024PTC108898,3298AHOX000000008898,"898, Sahyadri Marg",Chennai,Chennai,Tamil Nadu,408898
Godavari Logistics 9899,Godavari Logistics 9899,spv,arranger,IN,Delhi,active,binarybonds,false,high,EAPBG9899E,07EAPBG9899E9Z8,U64201MH2024PTC108899,3298AHOX000000008899,"899, Godavari Marg",New Delhi,New Delhi,Delhi,408899
Deccan Steels 9900,Deccan Steels 9900,spv,arranger,IN,Delhi,active,binarycapital,true,medium,HEPLH9900A,07HEPLH9900A0Z9,U64201MH2024PTC108900,3298AHOX000000008900,"900, Deccan Marg",New Delhi,New Delhi,Delhi,408900
Malabar Developers 9901,Malabar Developers 9901,organization,investor,IN,Gujarat,active,shared,false,medium,AFPAL9901E,24AFPAL9901E1Z1,U64201MH2024PTC108901,3298AHOX000000008901,"901, Malabar Marg",Ahmedabad,Ahmedabad,Gujarat,408901
Pallava Logistics 9902,Pallava Logistics 9902,spv,issuer,IN,Rajasthan,active,binarybonds,false,low,FJPEF9902G,08FJPEF9902G2Z2,U64201MH2024PTC108902,3298AHOX000000008902,"902, Pallava Marg",Jaipur,Jaipur,Rajasthan,408902
Coromandel Power 9903,Coromandel Power 9903,spv,spv,IN,Maharashtra,active,shared,false,high,GFPJD9903E,27GFPJD9903E3Z3,U64201MH2024PTC108903,3298AHOX000000008903,"903, Coromandel Marg",Mumbai,Mumbai,Maharashtra,408903
Nilgiri Motors 9904,Nilgiri Motors 9904,spv,spv,IN,West Bengal,active,shared,false,low,FHPLB9904D,19FHPLB9904D4Z4,U64201MH2024PTC108904,3298AHOX000000008904,"904, Nilgiri Marg",Kolkata,Kolkata,West Bengal,408904
Pallava Logistics 9905,Pallava Logistics 9905,trust,investor,IN,Telangana,onboarding,shared,false,medium,ABPBE9905J,36ABPBE9905J5Z5,U64201MH2024PTC108905,3298AHOX000000008905,"905, Pallava Marg",Hyderabad,Hyderabad,Telangana,408905
Pallava Group 9906,Pallava Group 9906,trust,arranger,IN,Haryana,onboarding,binarycapital,false,low,CCPDA9906L,06CCPDA9906L6Z6,U64201MH2024PTC108906,3298AHOX000000008906,"906, Pallava Marg",Gurugram,Gurugram,Haryana,408906
Rajwada Housing 9907,Rajwada Housing 9907,spv,investor,IN,Uttar Pradesh,active,binarycapital,true,medium,LGPHJ9907E,09LGPHJ9907E7Z7,U64201MH2024PTC108907,3298AHOX000000008907,"907, Rajwada Marg",Noida,Noida,Uttar Pradesh,408907
Nilgiri Cements 9908,Nilgiri Cements 9908,organization,intermediary,IN,Delhi,active,shared,true,low,FCPBB9908E,07FCPBB9908E8Z8,U64201MH2024PTC108908,3298AHOX000000008908,"908, Nilgiri Marg",New Delhi,New Delhi,Delhi,408908
